ctrl_iteration,exec_time,tau_i,tau_o
3826,4611.77,1.25,0.45
3827,3438.98,1.25,0.45
3828,4220.59,1.25,0.45
3829,3047.27,1.25,0.45
3830,2854.56,1.25,0.50
3831,4609.46,1.20,0.50
3832,3434.86,1.25,0.45
3833,2270.67,1.25,0.45
3834,2078.92,1.25,0.45
3835,1887.24,1.25,0.45
3836,2667.72,1.25,0.45
3837,2476.44,1.25,0.45
3838,2284.87,1.25,0.45
3839,2093.34,1.25,0.45
3840,1892.54,1.25,0.45
3841,2682.21,1.25,0.45
3842,2489.80,1.25,0.45
3843,4262.60,1.25,0.45
3844,4070.53,1.25,0.50
3845,2896.01,1.25,0.45
3846,4667.53,1.25,0.45
3847,3503.54,1.25,0.45
3848,4293.20,1.25,0.45
3849,3128.59,1.25,0.45
3850,2937.15,1.25,0.45
3851,3726.48,1.25,0.45
3852,4542.98,1.25,0.45
3853,3351.45,1.25,0.45
3854,3168.45,1.25,0.45
3855,3967.03,1.25,0.45
3856,2793.01,1.25,0.45
3857,3591.72,1.25,0.45
3858,3399.42,1.25,0.45
3859,4199.30,1.25,0.45
3860,3025.41,1.25,0.45
3861,1851.81,1.25,0.45
3862,3623.42,1.25,0.45
3863,4404.91,1.25,0.45
3864,2249.34,1.25,0.45
3865,2057.41,1.25,0.45
3866,1865.68,1.25,0.45
3867,2655.62,1.25,0.45
3868,2463.72,1.25,0.45
3869,2271.87,1.25,0.50
3870,2079.70,1.25,0.50
3871,1888.25,1.25,0.45
3872,2678.00,1.25,0.45
3873,2486.38,1.25,0.45
3874,4257.92,1.25,0.45
3875,4057.29,1.25,0.45
3876,2883.28,1.25,0.45
3877,4646.22,1.25,0.45
3878,3473.19,1.25,0.45
3879,4254.31,1.25,0.45
3880,3072.40,1.20,0.45
3881,2880.61,1.25,0.45
3882,4660.65,1.25,0.45
3883,3469.86,1.20,0.45
3884,4251.35,1.20,0.45
3885,3077.18,1.25,0.45
3886,3876.26,1.25,0.45
3887,4666.37,1.25,0.45
3888,3492.84,1.25,0.50
3889,3309.15,1.20,0.45
3890,3117.46,1.25,0.45
3891,3907.50,1.25,0.45
3892,2733.42,1.20,0.45
3893,2542.25,1.20,0.45
3894,2350.52,1.20,0.45
3895,2167.32,1.25,0.45
3896,1975.77,1.20,0.45
3897,1783.73,1.25,0.45
3898,2581.48,1.20,0.45
3899,2390.21,1.25,0.45
3900,2198.64,1.25,0.45
3901,2015.25,1.20,0.45
3902,1823.46,1.25,0.45
3903,4576.79,1.20,0.45
3904,3411.87,1.25,0.45
3905,3220.09,1.20,0.45
3906,4009.80,1.25,0.45
3907,2837.06,1.25,0.45
3908,3634.61,1.25,0.45
3909,3443.10,1.20,0.45
3910,4233.10,1.20,0.45
3911,3059.78,1.25,0.45
3912,1895.14,1.20,0.45
3913,6602.72,1.25,0.45
3914,5429.00,1.20,0.45
3915,4541.96,1.20,0.45
3916,4073.24,1.20,0.45
3917,2907.74,1.25,0.45
3918,4687.95,1.15,0.45
3919,3523.63,1.20,0.50
3920,2358.20,1.20,0.45
3921,4129.50,1.20,0.45
3922,2956.73,1.25,0.45
3923,1791.89,1.20,0.45
3924,2581.16,1.20,0.45
3925,2390.14,1.20,0.50
3926,2197.79,1.25,0.45
3927,2005.85,1.25,0.45
3928,1814.52,1.25,0.45
3929,2603.83,1.20,0.45
3930,2412.23,1.20,0.45
3931,2220.31,1.25,0.45
3932,2028.98,1.20,0.45
3933,3791.69,1.20,0.45
3934,4581.04,1.25,0.45
3935,3407.67,1.20,0.45
3936,4198.19,1.25,0.45
3937,3024.72,1.20,0.45
3938,2841.30,1.20,0.50
3939,3630.52,1.25,0.50
3940,3439.39,1.25,0.50
3941,4237.58,1.25,0.45
3942,3064.64,1.20,0.45
3943,2872.48,1.20,0.45
3944,4653.02,1.20,0.45
3945,3479.45,1.25,0.45
3946,4268.30,1.20,0.45
3947,3095.45,1.25,0.45
3948,2903.55,1.20,0.45
3949,4657.59,1.20,0.45
3950,3483.99,1.25,0.45
3951,4265.39,1.20,0.45
3952,2119.17,1.20,0.45
3953,1927.38,1.20,0.45
3954,2709.08,1.20,0.45
3955,2516.49,1.25,0.45
3956,2325.09,1.25,0.50
3957,2133.26,1.25,0.45
3958,1932.87,1.25,0.45
3959,2722.27,1.25,0.45
3960,2530.94,1.25,0.45
3961,2330.40,1.25,0.45
3962,4092.79,1.25,0.45
3963,2910.64,1.25,0.45
3964,4690.53,1.25,0.45
3965,3509.46,1.20,0.45
3966,3308.87,1.25,0.45
3967,4089.87,1.25,0.50
3968,2915.82,1.25,0.45
3969,3697.71,1.25,0.45
3970,3514.00,1.20,0.45
3971,4296.04,1.25,0.45
3972,3122.18,1.25,0.45
3973,2929.84,1.20,0.45
3974,2738.29,1.20,0.45
3975,4492.63,1.20,0.45
3976,3319.18,1.25,0.45
3977,4108.54,1.25,0.45
3978,2935.52,1.25,0.50
3979,3829.70,1.25,0.45
3980,2655.88,1.25,0.45
3981,2360.18,1.25,0.45
3982,2159.41,1.25,0.45
3983,1967.40,1.20,0.45
3984,1888.79,1.20,0.45
3985,2565.83,1.25,0.45
3986,2374.35,1.20,0.50
3987,2181.82,1.25,0.45
3988,1990.62,1.20,0.45
3989,1798.38,1.20,0.45
3990,2588.39,1.20,0.45
3991,3378.49,1.20,0.45
3992,3186.28,1.25,0.45
3993,3975.73,1.15,0.45
3994,2802.80,1.25,0.45
3995,3593.77,1.25,0.50
3996,3400.12,1.20,0.50
3997,4182.47,1.25,0.45
3998,3008.54,1.25,0.45
3999,1835.48,1.25,0.45
4000,6543.09,1.25,0.45
4001,5368.45,1.20,0.45
4002,5177.28,1.25,0.45
4003,4003.80,1.20,0.45
4004,2839.03,1.20,0.50
4005,4610.99,1.25,0.45
4006,3446.32,1.25,0.45
4007,3254.28,1.25,0.45
4008,4043.34,1.25,0.45
4009,2870.57,1.20,0.45
4010,3651.54,1.20,0.45
4011,3460.06,1.25,0.45
4012,2295.28,1.20,0.45
4013,2085.93,1.25,0.45
4014,1894.45,1.25,0.45
4015,2675.56,1.20,0.45
4016,2483.54,1.20,0.45
4017,2291.41,1.25,0.45
4018,2101.14,1.35,0.45
4019,1899.21,1.25,0.45
4020,2680.61,1.25,0.45
4021,2488.97,1.25,0.45
4022,4260.45,1.20,0.45
4023,3087.05,1.25,0.45
4024,3876.80,1.20,0.50
4025,4666.41,1.25,0.45
4026,3493.29,1.25,0.45
4027,3310.55,1.20,0.45
4028,3118.34,1.20,0.45
4029,3907.62,1.25,0.45
4030,2735.34,1.25,0.45
4031,3524.52,1.25,0.45
4032,3332.27,1.25,0.45
4033,3140.84,1.25,0.45
4034,3931.20,1.25,0.45
4035,2757.19,1.20,0.50
4036,4529.31,1.25,0.45
4037,3355.19,1.25,0.45
4038,4144.63,1.20,0.45
4039,2980.23,1.25,0.45
4040,2788.24,1.20,0.45
4041,4551.12,1.20,0.50
4042,2404.97,1.20,0.45
4043,2213.06,1.20,0.45
4044,2012.70,1.20,0.45
4045,1829.62,1.20,0.45
4046,2619.30,1.20,0.45
4047,2427.25,1.20,0.45
4048,2235.82,1.25,0.45
4049,2052.52,1.25,0.45
4050,1861.12,1.25,0.45
4051,2650.59,1.20,0.45
4052,4405.19,1.25,0.45
4053,3231.44,1.20,0.45
4054,4012.39,1.20,0.45
4055,2838.98,1.25,0.45
4056,4610.40,1.25,0.45
4057,3437.44,1.25,0.45
4058,3245.02,1.20,0.45
4059,4035.55,1.20,0.45
4060,2861.28,1.20,0.45
4061,3651.86,1.20,0.45
4062,3460.21,1.25,0.45
4063,4240.64,1.15,0.50
4064,3067.74,1.25,0.45
4065,1894.10,1.20,0.50
4066,6593.11,1.20,0.45
4067,5419.23,1.25,0.45
4068,4532.87,1.25,0.45
4069,4054.19,1.20,0.50
4070,2881.88,1.20,0.45
4071,2706.55,1.25,0.45
4072,2514.81,1.20,0.45
4073,2330.88,1.25,0.45
4074,2131.12,1.25,0.45
4075,1947.42,1.25,0.45
4076,2729.61,1.25,0.45
4077,2536.94,1.15,0.45
4078,2354.05,1.20,0.45
4079,2162.42,1.25,0.45
4080,1970.41,1.20,0.45
4081,3733.14,1.15,0.45
4082,3542.02,1.25,0.45
4083,3350.33,1.25,0.45
4084,3157.13,1.20,0.50
4085,3948.73,1.20,0.45
4086,2783.03,1.25,0.45
4087,3573.07,1.25,0.45
4088,3381.48,1.20,0.45
4089,4171.70,1.25,0.45
4090,3006.20,1.25,0.45
4091,1832.70,1.20,0.45
4092,4203.34,1.25,0.45
4093,5628.26,1.20,0.45
4094,5167.32,1.20,0.45
4095,3993.03,1.25,0.45
4096,2819.52,1.20,0.45
4097,4599.16,1.20,0.45
4098,3426.35,1.20,0.50
4099,3243.16,1.25,0.50
4100,4033.41,1.20,0.45
4101,1886.32,1.25,0.45
4102,2675.93,1.25,0.45
4103,2493.36,1.20,0.45
4104,2310.88,1.20,0.45
4105,2127.14,1.25,0.45
4106,1944.04,1.25,0.45
4107,2733.90,1.25,0.45
4108,2550.72,1.25,0.45
4109,2359.15,1.20,0.45
4110,2167.58,1.25,0.45
4111,3939.29,1.20,0.45
4112,2773.90,1.25,0.45
4113,4536.95,1.20,0.45
4114,3363.85,1.25,0.45
4115,4153.63,1.20,0.45
4116,2979.40,1.25,0.45
4117,2788.11,1.20,0.50
4118,4551.02,1.20,0.45
4119,3377.45,1.25,0.45
4120,4166.95,1.20,0.45
4121,2993.67,1.25,0.45
4122,3783.40,1.20,0.45
4123,3591.92,1.20,0.50
4124,2427.25,1.25,0.45
4125,4189.53,1.15,0.45
4126,3016.08,1.25,0.45
4127,3798.07,1.25,0.45
4128,4587.42,1.20,0.45
4129,3413.51,1.20,0.45
4130,3222.21,1.20,0.45
4131,2057.06,1.20,0.45
4132,1856.36,1.25,0.45
4133,2647.11,1.25,0.45
4134,2454.12,1.20,0.45
4135,2254.35,1.25,0.45
4136,2062.70,1.25,0.45
4137,1862.22,1.20,0.45
4138,2651.34,1.20,0.45
4139,2451.26,1.20,0.45
4140,2258.91,1.25,0.45
4141,4022.20,1.25,0.45
4142,2849.03,1.25,0.45
4143,4620.36,1.25,0.45
4144,3446.51,1.20,0.45
4145,3254.86,1.25,0.45
4146,4036.52,1.25,0.45
4147,2863.36,1.20,0.45
4148,3652.42,1.25,0.45
4149,3461.47,1.25,0.45
4150,4250.47,1.20,0.45
4151,3077.80,1.20,0.45
4152,2893.96,1.20,0.45
4153,4665.57,1.20,0.45
4154,3501.15,1.20,0.45
4155,4290.54,1.25,0.45
4156,3125.76,1.25,0.45
4157,2934.32,1.20,0.45
4158,3732.91,1.25,0.45
4159,4522.77,1.20,0.45
4160,3357.30,1.25,0.45
4161,3165.83,1.25,0.50
4162,1992.16,1.20,0.45
4163,1809.56,1.25,0.45
4164,2590.05,1.20,0.45
4165,2407.46,1.20,0.45
4166,2215.31,1.25,0.45
4167,2023.88,1.25,0.50
4168,1840.33,1.25,0.45
4169,2630.24,1.20,0.45
4170,2438.73,1.20,0.45
4171,2255.44,1.20,0.45
4172,4017.94,1.25,0.45
4173,2844.78,1.20,0.45
4174,4625.32,1.20,0.45
4175,3451.34,1.25,0.45
4176,3259.68,1.20,0.45
4177,4049.33,1.20,0.45
4178,2876.07,1.20,0.45
4179,3665.93,1.25,0.45
4180,3474.41,1.20,0.45
4181,4256.15,1.25,0.45
4182,3081.75,1.25,0.45
4183,2890.36,1.25,0.45
4184,4661.44,1.20,0.45
4185,3488.34,1.25,0.45
4186,4278.02,1.25,0.45
4187,3112.86,1.15,0.45
4188,2912.87,1.20,0.50
4189,4675.73,1.20,0.45
4190,3511.17,1.20,0.45
4191,4300.78,1.20,0.50
4192,2154.51,1.20,0.50
4193,1970.79,1.25,0.45
4194,1900.70,1.20,0.45
4195,2560.77,1.25,0.45
4196,2368.71,1.20,0.45
4197,2185.58,1.20,0.45
4198,1993.95,1.25,0.45
4199,1801.92,1.25,0.45
4200,2591.44,1.20,0.45
4201,2399.58,1.25,0.50
4202,4163.07,1.20,0.45
4203,2989.01,1.25,0.45
4204,2806.04,1.25,0.45
4205,3595.98,1.20,0.45
4206,3396.10,1.20,0.45
4207,4185.46,1.25,0.45
4208,3012.21,1.20,0.45
4209,1838.43,1.20,0.45
4210,6546.51,1.25,0.45
4211,5381.22,1.20,0.45
4212,5189.93,1.25,0.45
4213,4025.05,1.20,0.50
4214,2851.55,1.25,0.45
4215,4631.72,1.25,0.45
4216,3458.41,1.25,0.45
4217,3266.03,1.20,0.45
4218,4057.24,1.30,0.45
4219,2873.94,1.20,0.45
4220,3655.81,1.25,0.50
4221,3462.83,1.25,0.45
4222,2290.08,1.25,0.50
4223,2097.81,1.20,0.45
4224,1906.07,1.20,0.45
4225,2696.39,1.25,0.45
4226,2495.69,1.25,0.45
4227,2304.02,1.25,0.45
4228,2112.06,1.20,0.45
4229,1920.32,1.25,0.45
4230,2710.60,1.20,0.45
4231,2509.68,1.25,0.45
4232,4272.41,1.25,0.45
4233,3099.47,1.20,0.45
4234,3888.80,1.20,0.45
4235,3705.35,1.20,0.45
4236,2532.59,1.20,0.45
4237,4295.24,1.20,0.45
4238,3121.75,1.20,0.45
4239,3912.01,1.20,0.50
4240,2738.36,1.20,0.45
4241,3536.28,1.20,0.45
4242,3336.11,1.15,0.45
4243,4126.15,1.20,0.45
4244,2952.02,1.20,0.45
4245,1778.88,1.20,0.45
4246,6487.10,1.25,0.45
4247,5313.35,1.20,0.45
4248,4426.11,1.20,0.45
4249,3957.35,1.20,0.45
4250,2783.71,1.20,0.45
4251,2608.13,1.25,0.45
4252,2416.70,1.25,0.50
4253,2225.17,1.25,0.45
4254,2042.12,1.25,0.45
4255,1850.18,1.25,0.45
4256,2640.22,1.25,0.45
4257,2456.96,1.25,0.45
4258,2265.20,1.25,0.45
4259,2073.75,1.20,0.45
4260,1881.34,1.25,0.45
4261,4625.81,1.20,0.45
4262,3453.07,1.25,0.45
4263,4242.09,1.20,0.45
4264,3077.85,1.20,0.45
4265,2894.76,1.25,0.45
4266,3684.64,1.20,0.45
4267,3492.94,1.25,0.45
4268,4282.07,1.25,0.45
4269,3108.69,1.20,0.45
4270,1944.40,1.25,0.45
4271,4289.15,1.25,0.45
4272,4497.33,1.25,0.45
4273,3332.00,1.25,0.45
4274,4122.13,1.25,0.45
4275,2948.36,1.20,0.45
4276,3746.84,1.25,0.45
4277,4537.00,1.25,0.45
4278,3372.01,1.20,0.45
4279,2207.09,1.20,0.45
4280,2015.60,1.20,0.45
4281,1832.91,1.25,0.45
4282,2622.45,1.20,0.45
4283,2439.76,1.25,0.45
4284,2238.50,1.20,0.45
4285,2047.32,1.20,0.45
4286,1854.82,1.25,0.45
4287,2653.55,1.20,0.45
4288,2461.51,1.25,0.45
4289,4234.06,1.25,0.45
4290,4049.96,1.20,0.45
4291,3858.29,1.25,0.45
4292,4657.19,1.20,0.50
4293,3483.36,1.25,0.45
4294,3299.71,1.20,0.50
4295,4090.11,1.25,0.45
4296,2916.12,1.25,0.45
4297,3706.79,1.25,0.45
4298,3506.51,1.25,0.45
4299,4295.69,1.25,0.50
4300,3113.94,1.15,0.45
4301,1949.02,1.20,0.45
4302,6657.16,1.20,0.45
4303,5484.31,1.20,0.45
4304,4596.47,1.25,0.45
4305,4118.24,1.25,0.45
4306,2944.76,1.25,0.50
4307,3855.72,1.25,0.50
4308,4524.59,1.25,0.45
4309,2377.35,1.25,0.45
4310,2177.23,1.25,0.45
4311,1985.61,1.20,0.45
4312,1793.26,1.25,0.45
4313,2584.13,1.25,0.45
4314,2391.62,1.25,0.45
4315,2200.22,1.25,0.45
4316,2008.03,1.25,0.45
4317,1807.57,1.25,0.45
4318,2597.76,1.25,0.45
4319,4369.45,1.25,0.45
4320,3195.72,1.20,0.45
4321,3012.01,1.25,0.45
4322,2820.45,1.25,0.45
4323,4583.59,1.25,0.45
4324,3410.17,1.20,0.45
4325,4200.64,1.25,0.45
4326,3025.93,1.25,0.45
4327,3824.24,1.25,0.45
4328,4614.82,1.25,0.45
4329,3441.08,1.25,0.45
4330,2554.20,1.25,0.45
4331,3509.44,1.25,0.45
4332,2874.50,1.20,0.45
4333,4646.23,1.20,0.50
4334,3464.67,1.25,0.45
4335,4254.56,1.25,0.45
4336,3079.73,1.25,0.45
4337,2889.04,1.25,0.45
4338,2705.17,1.25,0.45
4339,2513.67,1.25,0.45
4340,2322.06,1.25,0.45
4341,2129.84,1.25,0.45
4342,1947.12,1.25,0.45
4343,2736.25,1.25,0.45
4344,2544.97,1.25,0.45
4345,2353.46,1.20,0.45
4346,2161.20,1.20,0.45
4347,1969.15,1.20,0.45
4348,3853.98,1.20,0.45
4349,4522.30,1.20,0.50
4350,3357.51,1.25,0.50
4351,4147.32,1.25,0.45
4352,2982.23,1.20,0.45
4353,2807.40,1.25,0.45
4354,3597.85,1.25,0.45
4355,3414.69,1.20,0.45
4356,4204.14,1.20,0.45
4357,3039.72,1.20,0.45
4358,2848.13,1.20,0.45
4359,4619.48,1.20,0.45
4360,3445.84,1.25,0.45
4361,4235.33,1.20,0.45
4362,3062.15,1.20,0.45
4363,3851.76,1.20,0.45
4364,4642.31,1.20,0.45
4365,3468.27,1.20,0.45
4366,2295.23,1.25,0.45
4367,4065.69,1.25,0.45
4368,1911.67,1.25,0.45
4369,2701.54,1.25,0.45
4370,2509.68,1.25,0.45
4371,2317.80,1.20,0.45
4372,2134.41,1.25,0.45
4373,1942.77,1.25,0.45
4374,2723.98,1.25,0.45
4375,2540.64,1.20,0.45
4376,2348.73,1.25,0.45
4377,2157.27,1.20,0.45
4378,3920.71,1.20,0.45
4379,3719.16,1.20,0.45
4380,2546.38,1.20,0.45
4381,4300.70,1.20,0.45
4382,3126.35,1.25,0.45
4383,3908.11,1.25,0.45
4384,2734.12,1.25,0.45
4385,3524.62,1.25,0.45
4386,3333.08,1.25,0.45
4387,4114.20,1.25,0.45
4388,2948.65,1.20,0.45
4389,1775.36,1.25,0.45
4390,6465.95,1.20,0.45
4391,5284.04,1.20,0.45
4392,4396.58,1.25,0.45
4393,3910.12,1.20,0.45
4394,2736.09,1.25,0.45
4395,4516.68,1.25,0.45
4396,3343.02,1.25,0.50
4397,2169.13,1.25,0.45
4398,1977.59,1.20,0.45
4399,1777.51,1.20,0.50
4400,2567.02,1.25,0.45
4401,2366.70,1.20,0.45
4402,2175.13,1.25,0.45
4403,1973.77,1.20,0.45
4404,1895.33,1.25,0.45
4405,2555.63,1.25,0.45
4406,2363.03,1.25,0.45
4407,3144.94,1.20,0.45
4408,2952.46,1.20,0.45
4409,3734.41,1.25,0.50
4410,4524.31,1.20,0.45
4411,3348.95,1.25,0.45
4412,3141.36,1.25,0.45
4413,3922.07,1.25,0.50
4414,2740.17,1.20,0.45
4415,3520.91,1.25,0.45
4416,3320.80,1.25,0.45
4417,4111.01,1.30,0.45
4418,2928.56,1.20,0.45
4419,1754.64,1.25,0.45
4420,6454.56,1.25,0.45
4421,5280.54,1.25,0.50
4422,4385.23,1.20,0.45
4423,3906.08,1.20,0.45
4424,2724.83,1.25,0.45
4425,4496.54,1.25,0.45
4426,3322.41,1.20,0.45
4427,2148.86,1.25,0.45
4428,1957.38,1.25,0.45
4429,2051.52,1.25,0.45
4430,2555.33,1.25,0.45
4431,2363.24,1.25,0.45
4432,2171.33,1.25,0.45
4433,1971.45,1.25,0.45
4434,1900.59,1.25,0.50
4435,2569.61,1.25,0.45
4436,2377.51,1.15,0.45
4437,3168.05,1.25,0.45
4438,2975.63,1.25,0.45
4439,3765.19,1.20,0.45
4440,4554.80,1.25,0.45
4441,3381.31,1.25,0.45
4442,3181.64,1.20,0.45
4443,3962.54,1.20,0.45
4444,2788.86,1.20,0.45
4445,3578.89,1.25,0.45
4446,3386.68,1.20,0.45
4447,4168.05,1.20,0.45
4448,2994.71,1.25,0.45
4449,2794.27,1.20,0.45
4450,4556.72,1.25,0.45
4451,3375.08,1.20,0.45
4452,4164.55,1.25,0.45
4453,2991.30,1.25,0.45
4454,2799.13,1.25,0.45
4455,4562.54,1.20,0.45
4456,3388.89,1.25,0.45
4457,4178.78,1.25,0.45
4458,2040.97,1.25,0.45
4459,1848.85,1.25,0.45
4460,2638.91,1.25,0.45
4461,2446.94,1.20,0.45
4462,2255.13,1.25,0.45
4463,2055.31,1.25,0.45
4464,1862.92,1.20,0.45
4465,2643.97,1.20,0.45
4466,2453.01,1.20,0.45
4467,2260.66,1.20,0.45
4468,4023.30,1.25,0.45
4469,2849.72,1.20,0.45
4470,3648.00,1.20,0.45
4471,2874.15,1.20,0.45
4472,3664.49,1.25,0.45
4473,3072.59,1.20,0.45
4474,3853.89,1.25,0.45
4475,4644.18,1.25,0.45
4476,3470.12,1.25,0.45
4477,4260.87,1.25,0.45
4478,3086.81,1.25,0.45
4479,2903.63,1.20,0.45
4480,3693.24,1.25,0.45
4481,3501.93,1.25,0.45
4482,4283.23,1.20,0.45
4483,3135.66,1.25,0.45
4484,1953.43,1.25,0.45
4485,6652.48,1.20,0.45
4486,4523.82,1.25,0.45
4487,2359.92,1.20,0.45
4488,2167.65,1.25,0.45
4489,1975.84,1.20,0.45
4490,1792.76,1.20,0.45
4491,2574.20,1.20,0.45
4492,2381.99,1.25,0.45
4493,2190.59,1.20,0.45
4494,1989.98,1.25,0.45
4495,1798.04,1.25,0.45
4496,2596.49,1.20,0.45
4497,4359.89,1.20,0.45
4498,3195.09,1.20,0.45
4499,3985.25,1.20,0.45
4500,2819.33,1.20,0.45
4501,4599.41,1.25,0.45
4502,3435.19,1.20,0.45
4503,3260.74,1.25,0.45
4504,4042.32,1.20,0.45
4505,2867.88,1.20,0.45
4506,3666.81,1.25,0.45
4507,3475.40,1.25,0.45
4508,4265.40,1.25,0.45
4509,3091.63,1.25,0.45
4510,1918.32,1.25,0.45
4511,6618.14,1.25,0.45
4512,5444.07,1.20,0.45
4513,4591.91,1.25,0.45
4514,4061.69,1.25,0.45
4515,2887.49,1.20,0.45
4516,2696.07,1.25,0.45
4517,2504.61,1.20,0.45
4518,2311.80,1.25,0.45
4519,2120.75,1.20,0.50
4520,1929.34,1.20,0.45
4521,2718.95,1.20,0.45
4522,2535.37,1.20,0.45
4523,2360.45,1.25,0.45
4524,2143.14,1.20,0.45
4525,1951.40,1.20,0.45
4526,4695.93,1.20,0.45
4527,3521.88,1.20,0.45
4528,3330.69,1.20,0.45
4529,3129.73,1.20,0.45
4530,3910.89,1.20,0.45
4531,4683.94,1.25,0.45
4532,3501.42,1.20,0.45
4533,3310.12,1.20,0.45
4534,4083.40,1.20,0.45
4535,2908.96,1.20,0.45
4536,3689.96,1.25,0.45
4537,3489.56,1.25,0.45
4538,4270.79,1.25,0.45
4539,3088.43,1.15,0.45
4540,1915.22,1.25,0.45
4541,6613.94,1.20,0.45
4542,5431.84,1.20,0.45
4543,4571.52,1.20,0.45
4544,4057.84,1.25,0.50
4545,2884.77,1.25,0.45
4546,2692.36,1.25,0.45
4547,2501.00,1.20,0.45
4548,2300.35,1.20,0.45
4549,2108.98,1.20,0.45
4550,1917.38,1.20,0.45
4551,2706.91,1.25,0.50
4552,2514.63,1.25,0.45
4553,2340.14,1.25,0.45
4554,2131.12,1.20,0.45
4555,1930.86,1.20,0.50
4556,4666.74,1.20,0.45
4557,3501.05,1.25,0.50
4558,3310.04,1.25,0.45
4559,3118.23,1.20,0.45
4560,3908.19,1.20,0.45
4561,2734.74,1.25,0.50
4562,3524.75,1.20,0.45
4563,3332.39,1.20,0.45
4564,4113.64,1.25,0.45
4565,2940.31,1.25,0.45
4566,1767.33,1.20,0.45
4567,4146.58,1.25,0.45
4568,5562.39,1.25,0.45
4569,5109.29,1.25,0.45
4570,3935.89,1.20,0.45
4571,2762.28,1.20,0.45
4572,4543.05,1.25,0.50
4573,3394.74,1.25,0.45
4574,3177.91,1.25,0.45
4575,3967.39,1.25,0.45
4576,1829.57,1.20,0.45
4577,2610.39,1.25,0.45
4578,2418.94,1.25,0.45
4579,2227.02,1.20,0.45
4580,2044.07,1.20,0.45
4581,1852.02,1.20,0.45
4582,2650.91,1.20,0.45
4583,2467.40,1.20,0.50
4584,2283.98,1.25,0.45
4585,2092.12,1.20,0.45
4586,3864.26,1.20,0.45
4587,2699.19,1.20,0.45
4588,4462.99,1.25,0.45
4589,3297.15,1.20,0.50
4590,4078.86,1.20,0.45
4591,2905.67,1.25,0.45
4592,4677.17,1.25,0.45
4593,3528.40,1.20,0.45
4594,4293.18,1.20,0.45
4595,3119.62,1.20,0.45
4596,2927.12,1.20,0.50
4597,4690.48,1.25,0.45
4598,3517.33,1.25,0.45
4599,4306.68,1.20,0.50
4600,3133.03,1.25,0.45
4601,2950.21,1.25,0.45
4602,2750.44,1.25,0.45
4603,4530.13,1.20,0.45
4604,3339.60,1.25,0.45
4605,4120.88,1.20,0.45
4606,1982.59,1.20,0.45
4607,1790.78,1.20,0.45
4608,2580.91,1.25,0.45
4609,2388.84,1.25,0.50
4610,2197.10,1.15,0.45
4611,2005.03,1.15,0.45
4612,1804.96,1.25,0.45
4613,2594.63,1.25,0.45
4614,2411.34,1.20,0.45
4615,2210.64,1.25,0.45
4616,3982.62,1.20,0.45
4617,2809.71,1.30,0.45
4618,2625.00,1.20,0.45
4619,4389.02,1.20,0.45
4620,3223.27,1.20,0.50
4621,4005.51,1.20,0.45
4622,2831.54,1.20,0.50
4623,3621.52,1.25,0.45
4624,3421.77,1.20,0.45
4625,4202.39,1.20,0.45
4626,3028.75,1.25,0.45
4627,2828.31,1.25,0.45
4628,4599.52,1.20,0.45
4629,3417.40,1.15,0.45
4630,4198.72,1.25,0.45
4631,3025.32,1.15,0.45
4632,2833.07,1.25,0.45
4633,3641.47,1.25,0.50
4634,4404.32,1.20,0.50
4635,3221.86,1.25,0.45
4636,3030.33,1.25,0.45
4637,1865.12,1.25,0.45
4638,2646.53,1.25,0.45
4639,2455.20,1.20,0.45
4640,2262.92,1.25,0.45
4641,2062.27,1.25,0.45
4642,1870.93,1.15,0.45
4643,2660.77,1.20,0.45
4644,2468.57,1.25,0.45
4645,2277.58,1.25,0.45
4646,2084.81,1.20,0.45
4647,3848.35,1.25,0.45
4648,4637.30,1.20,0.45
4649,3464.84,1.25,0.45
4650,3272.15,1.25,0.45
4651,3081.68,1.15,0.45
4652,3870.23,1.15,0.45
4653,4660.65,1.25,0.45
4654,3487.41,1.25,0.45
4655,3295.04,1.20,0.45
4656,4084.74,1.25,0.45
4657,2902.95,1.25,0.45
4658,3692.45,1.20,0.50
4659,3484.08,1.20,0.45
4660,4265.04,1.25,0.45
4661,3091.66,1.20,0.45
4662,1917.82,1.25,0.45
4663,6608.63,1.20,0.45
4664,5434.47,1.20,0.45
4665,4539.19,1.20,0.50
4666,4060.59,1.20,0.45
4667,1914.98,1.25,0.45
4668,2704.25,1.25,0.45
4669,2512.34,1.20,0.45
4670,2320.76,1.25,0.45
4671,2128.98,1.25,0.45
4672,1936.81,1.25,0.45
4673,2726.70,1.25,0.45
4674,2552.47,1.25,0.45
4675,2351.55,1.25,0.45
4676,2151.67,1.20,0.45
4677,3914.71,1.25,0.45
4678,2740.91,1.20,0.45
4679,4512.82,1.25,0.45
4680,3339.54,1.20,0.45
4681,3146.96,1.20,0.45
4682,3936.41,1.25,0.45
4683,2763.88,1.20,0.45
4684,3554.02,1.20,0.45
4685,3352.84,1.25,0.45
4686,4143.29,1.25,0.45
4687,2969.57,1.20,0.45
4688,2777.67,1.20,0.45
4689,4540.04,1.25,0.45
4690,3366.84,1.20,0.45
4691,4157.60,1.20,0.45
4692,2983.76,1.20,0.45
4693,2791.51,1.20,0.45
4694,4545.97,1.25,0.45
4695,3372.50,1.25,0.50
4696,4162.14,1.20,0.45
4697,2024.27,1.20,0.45
4698,1832.41,1.20,0.45
